employee_id,employee_name,gender,age,department,role,joining_date,tenure_years,performance_score,salary,bonus,training_hours,attrition_status,manager_id
EMP-10966,Karen Thompson,Female,50,Marketing,Marketing Coordinator,2012-03-02,12.8,0.36,55230.82,2695.26,96,False,EMP-11174
EMP-10967,Matthew Nguyen,Male,33,Marketing,Marketing Coordinator,2018-07-11,6.5,0.5,50250.8,3015.05,72,False,EMP-10451
EMP-10968,Ryan Davis,Male,52,HR,Talent Acquisition Manager,2012-04-06,12.7,0.83,93540.91,20999.93,87,False,EMP-12899
EMP-10969,Kimberly Jones,Female,26,HR,Recruiter,2014-12-31,10.0,0.64,55362.87,3941.84,86,False,EMP-14016
EMP-10970,Donna Robinson,Female,36,IT,IT Support Specialist,2012-05-23,12.6,0.66,55347.53,4029.3,110,False,EMP-14379
EMP-10971,Mark Johnson,Male,50,Operations,Chief Operating Officer,2018-04-11,6.7,0.75,212996.35,71886.27,94,False,
EMP-10972,Karen Anderson,Female,45,HR,Talent Acquisition Manager,2014-11-25,10.1,0.63,120702.38,23476.61,72,False,EMP-10456
EMP-10973,Jennifer Thompson,Female,40,IT,Junior Software Engineer,2010-09-09,14.3,0.11,58737.8,1691.65,65,False,EMP-12210
EMP-10974,Barbara Rodriguez,Female,36,Finance,Budget Analyst,2012-12-19,12.0,0.47,74734.3,4304.7,48,True,EMP-11205
EMP-10975,Robert Ramirez,Male,46,IT,Senior Software Engineer,2014-08-23,10.4,0.54,89566.61,9314.93,66,False,EMP-13840
EMP-10976,Jennifer Flores,Female,49,IT,Data Engineer,2017-06-24,7.5,0.48,60485.89,3532.38,45,True,EMP-11655
EMP-10977,Anthony Anderson,Male,45,Operations,Logistics Manager,2014-10-18,10.2,0.92,101500.46,24157.11,92,False,EMP-12416
EMP-10978,Karen Miller,Female,51,Sales,Sales Executive,2013-04-03,11.7,0.52,71563.5,4408.31,91,False,EMP-12911
EMP-10979,Thomas Davis,Male,31,Marketing,Marketing Coordinator,2014-08-30,10.3,0.32,45206.6,2061.42,60,False,EMP-14306
EMP-10980,Carol Johnson,Female,44,Sales,Senior Account Executive,2011-11-01,13.2,0.66,89484.57,10380.21,85,False,EMP-11488
EMP-10981,James Robinson,Male,43,IT,Software Engineer,2013-04-28,11.7,0.81,68043.62,5770.1,103,False,EMP-10925
EMP-10982,Melissa Anderson,Female,36,Sales,Senior Account Executive,2015-05-12,9.6,0.54,101479.67,10553.89,85,False,EMP-13227
EMP-10983,Andrew Hernandez,Male,50,HR,Compensation Manager,2012-09-04,12.3,0.84,126565.43,28603.79,75,False,EMP-12876
EMP-10984,Elizabeth Allen,Female,38,HR,Recruiter,2010-10-25,14.2,0.55,56966.13,3645.83,47,False,EMP-10983
EMP-10985,Ashley Perez,Female,40,Sales,Sales Director,2010-06-06,14.6,0.93,188115.6,45053.69,78,False,EMP-13130
EMP-10986,Jennifer Thompson,Female,48,Sales,Junior Sales Executive,2015-01-22,9.9,0.25,59975.79,2399.03,82,False,EMP-13195
EMP-10987,Lisa Walker,Female,40,Sales,Sales Executive,2012-05-30,12.6,0.67,70780.11,5209.42,107,False,EMP-14066
EMP-10988,Andrew Lee,Male,46,Finance,VP of Finance,2013-10-16,11.2,0.9,184218.11,69081.79,117,False,EMP-10517
EMP-10989,Sarah Brown,Female,52,Operations,Logistics Manager,2012-12-07,12.1,0.89,94653.36,22101.56,99,False,EMP-12499
EMP-10990,Paul Davis,Male,49,Sales,Account Executive,2013-08-16,11.4,0.34,70013.19,3304.62,76,False,EMP-12160
EMP-10991,Emily Sanchez,Female,36,Marketing,VP of Marketing,2015-04-03,9.7,0.74,221989.41,74366.45,115,False,EMP-11099
EMP-10992,Mary Moore,Female,48,Sales,Sales Associate,2013-01-25,11.9,0.74,49633.53,3930.98,115,False,EMP-10304
EMP-10993,Robert Hernandez,Male,42,Sales,Senior Sales Executive,2012-02-22,12.9,0.36,92309.26,7938.6,46,False,EMP-11269
EMP-10994,Dorothy Anderson,Female,51,Sales,Business Development Executive,2017-06-19,7.5,0.42,67758.42,3631.85,89,False,EMP-12694
EMP-10995,Ashley Brown,Female,47,Marketing,Social Media Manager,2018-03-20,6.8,0.78,69048.19,5689.57,94,False,EMP-10457
EMP-10996,Sandra White,Female,51,IT,QA Engineer,2013-03-16,11.8,0.28,89046.84,3775.59,53,False,EMP-12571
EMP-10997,Deborah Lee,Female,54,Sales,Senior Sales Executive,2017-02-03,7.9,0.2,93429.8,6540.09,50,False,EMP-13028
EMP-10998,Jennifer Walker,Female,35,IT,Senior Software Engineer,2012-10-28,12.2,0.74,79725.73,9885.99,94,False,EMP-10422
EMP-10999,Susan Allen,Female,41,Sales,Junior Sales Executive,2015-07-12,9.5,0.75,47272.06,3781.76,94,False,EMP-14954
EMP-11000,Anthony Robinson,Male,46,Operations,Process Coordinator,2015-07-18,9.5,0.57,59336.05,3892.44,102,False,EMP-10859
EMP-11001,Sandra Moore,Female,48,IT,Senior Data Engineer,2013-04-04,11.7,0.62,105292.07,11792.71,66,False,EMP-12891
EMP-11002,Kimberly Jackson,Female,45,Finance,Senior Financial Analyst,2011-02-04,13.9,0.7,77482.47,9297.9,65,False,EMP-10407
EMP-11003,Cynthia Moore,Female,56,Finance,Senior Financial Analyst,2014-02-23,10.9,0.69,91774.1,10921.12,75,False,EMP-12393
EMP-11004,Joshua Allen,Male,49,Sales,Sales Executive,2014-09-25,10.3,0.58,56636.35,3760.65,54,False,EMP-13584
EMP-11005,Deborah Scott,Female,45,IT,Junior Software Engineer,2015-09-24,9.3,0.48,50208.55,2932.18,83,False,EMP-12636
EMP-11006,Edward Scott,Male,37,Operations,Senior Process Manager,2012-06-07,12.6,0.43,73574.65,6842.44,60,False,EMP-14468
EMP-11007,Barbara Walker,Female,48,Finance,Accounts Payable Specialist,2010-09-16,14.3,0.49,50902.01,3013.4,57,False,EMP-12121
EMP-11008,Ryan Taylor,Male,51,Operations,Senior Operations Analyst,2018-02-14,6.9,0.5,64154.18,6415.42,45,False,EMP-12108
EMP-11009,Brian Nguyen,Male,24,HR,Recruitment Coordinator,2016-09-22,8.3,0.6,48289.64,3283.7,55,False,EMP-12824
EMP-11010,John Rodriguez,Male,48,IT,Senior Software Engineer,2013-07-15,11.5,0.48,91697.22,8986.33,72,False,EMP-11535
EMP-11011,Donna Wright,Female,52,IT,Software Engineer,2012-07-04,12.5,0.38,75443.88,3802.37,66,False,EMP-13278
EMP-11012,Jessica Miller,Female,34,Operations,Administrative Assistant,2013-11-11,11.1,0.53,42865.59,2674.81,105,False,EMP-14156
EMP-11013,Ronald Nguyen,Male,51,IT,IT Director,2012-01-15,13.0,0.66,227987.56,45369.52,64,False,EMP-13345
EMP-11014,Jacob Lewis,Male,29,Marketing,Content Manager,2012-09-24,12.3,0.51,57421.94,3491.25,84,False,EMP-10588
EMP-11015,Melissa Sanchez,Female,49,IT,Senior DevOps Engineer,2011-09-01,13.3,0.6,116978.86,12867.67,51,False,EMP-11221
EMP-11016,Ryan Moore,Male,32,Finance,Senior Financial Analyst,2014-03-28,10.8,0.34,80869.62,6793.05,55,False,EMP-14584
EMP-11017,Joseph Moore,Male,49,Marketing,Marketing Coordinator,2011-10-05,13.2,0.63,40413.23,2845.09,63,True,EMP-14971
EMP-11018,Thomas Wilson,Male,45,Operations,Operations Analyst,2013-03-17,11.8,0.53,52149.11,3254.1,70,False,EMP-13627
EMP-11019,Timothy Thomas,Male,48,Finance,Budget Analyst,2016-09-16,8.3,0.42,67805.11,3634.35,82,False,EMP-13797
EMP-11020,Kenneth Thomas,Male,43,Sales,Account Manager,2013-09-06,11.3,0.48,124965.8,21494.12,48,True,EMP-10277
EMP-11021,Mark Johnson,Male,40,IT,Junior Software Engineer,2016-11-29,8.1,0.46,55267.46,3139.19,49,False,EMP-13055
EMP-11022,Nancy White,Other,47,Finance,Senior Financial Analyst,2018-03-08,6.8,0.69,87900.04,10460.1,96,False,EMP-12093
EMP-11023,Timothy Johnson,Male,46,Operations,Senior Process Manager,2011-10-05,13.2,0.36,65078.65,5596.76,47,False,EMP-14890
EMP-11024,Donald Rodriguez,Male,37,Operations,Operations Associate,2011-07-08,13.5,0.37,48728.31,2416.92,56,False,EMP-11704
EMP-11025,Lisa King,Female,53,Marketing,Senior Marketing Specialist,2013-07-13,11.5,0.57,79245.01,8479.22,100,False,EMP-12144
EMP-11026,Andrew Scott,Male,46,IT,Software Engineer,2011-08-08,13.4,0.58,61180.49,4062.38,86,False,EMP-11848
EMP-11027,Matthew Garcia,Male,34,IT,Senior Data Engineer,2011-06-16,13.5,0.59,87012.97,9484.41,68,False,EMP-11819
EMP-11028,Patricia Jackson,Female,42,Operations,Senior Operations Analyst,2016-01-19,9.0,0.68,87065.5,10273.73,54,False,EMP-14428
EMP-11029,Donald Brown,Male,51,Sales,Account Manager,2014-07-16,10.5,0.65,144894.36,28616.64,92,False,EMP-14531
EMP-11030,Steven Gonzalez,Male,52,Operations,Operations Analyst,2016-12-28,8.0,0.49,51550.48,3051.79,72,False,EMP-11776
EMP-11031,Kevin Robinson,Male,42,Sales,Account Executive,2021-11-15,3.1,0.74,65158.6,5160.56,102,False,EMP-10157
EMP-11032,Margaret Young,Female,44,Sales,Business Development Executive,2014-09-16,10.3,0.44,75337.84,4158.65,43,True,EMP-11322
EMP-11033,Timothy Lee,Male,49,Operations,Senior Operations Analyst,2013-11-15,11.1,0.72,66442.18,8105.95,105,False,EMP-12480
EMP-11034,Robert Miller,Male,63,Operations,Senior Operations Analyst,2010-01-26,14.9,0.6,68176.04,7499.36,89,False,EMP-11664
EMP-11035,Andrew Sanchez,Male,37,Operations,Operations Analyst,2015-01-24,9.9,0.61,53540.54,3683.59,63,False,EMP-10930
EMP-11036,Anthony Ramirez,Male,29,Operations,Senior Process Manager,2011-06-09,13.6,0.57,74024.53,7920.62,81,False,EMP-14285
EMP-11037,Ashley Perez,Female,59,Sales,Account Executive,2012-05-07,12.7,0.66,56560.45,4117.6,103,False,EMP-12299
EMP-11038,Linda Young,Female,51,IT,IT Support Specialist,2013-11-22,11.1,0.39,60124.77,3078.39,62,False,EMP-14024
EMP-11039,Ronald Walker,Male,32,Sales,Sales Director,2012-03-23,12.8,0.74,201132.87,42439.04,112,False,EMP-12432
EMP-11040,Sharon Torres,Female,63,HR,Recruiter,2012-04-03,12.7,0.26,67718.61,2762.92,46,False,EMP-12555
EMP-11041,Donna Taylor,Female,45,Sales,Sales Executive,2014-12-26,10.0,0.37,82275.74,4080.88,46,False,EMP-11933
EMP-11042,Robert Scott,Male,55,IT,Software Engineer,2011-03-09,13.8,0.49,88791.69,5256.47,100,False,EMP-13250
EMP-11043,Andrew Jackson,Male,24,Finance,Junior Analyst,2014-05-15,10.6,0.35,44828.22,2151.75,94,False,EMP-12924
EMP-11044,Stephanie White,Female,45,Sales,Senior Account Executive,2016-07-17,8.5,0.43,103163.09,9594.17,74,False,EMP-14180
EMP-11045,Brian Perez,Male,39,IT,Junior Software Engineer,2015-04-04,9.7,0.52,59919.12,3691.02,95,False,EMP-10460
EMP-11046,Donna Martin,Female,47,Operations,Senior Operations Analyst,2014-05-23,10.6,0.36,81321.32,6993.63,91,False,EMP-10268
EMP-11047,David Martinez,Male,28,Sales,Account Executive,2013-01-07,12.0,0.6,72258.82,4913.6,103,False,EMP-11826
EMP-11048,Emily Clark,Female,45,Sales,Sales Executive,2010-08-09,14.4,0.85,67183.7,5912.17,96,False,EMP-12236
EMP-11049,Linda Martin,Female,50,Operations,Operations Analyst,2012-09-23,12.3,0.58,54499.86,3618.79,74,False,EMP-14750
EMP-11050,Margaret Flores,Female,36,Marketing,Senior Marketing Specialist,2013-02-14,11.9,0.7,99400.11,11928.01,83,False,EMP-13756
EMP-11051,Rebecca Hernandez,Female,40,HR,VP of HR,2015-01-21,9.9,0.72,158312.98,52243.28,100,False,EMP-12013
EMP-11052,John Perez,Male,36,Sales,Sales Manager,2016-10-12,8.2,0.58,116363.51,21759.98,81,False,EMP-10193
EMP-11053,Linda Miller,Female,38,Marketing,Marketing Director,2013-03-24,11.8,0.75,179615.28,38168.25,73,False,EMP-13873
EMP-11054,Patricia Rodriguez,Other,30,Finance,Senior Financial Analyst,2013-03-28,11.8,0.43,73106.85,6798.94,76,False,EMP-13169
EMP-11055,Linda Garcia,Female,42,IT,IT Support Specialist,2012-08-04,12.4,0.33,55202.57,2561.4,95,False,EMP-12421
EMP-11056,Michael Walker,Male,35,Finance,FP&A Manager,2013-06-26,11.5,0.45,111971.63,18755.25,78,False,EMP-11621
EMP-11057,Jacob Walker,Male,40,IT,Junior Software Engineer,2013-09-09,11.3,0.11,55709.01,1604.42,35,True,EMP-10101
EMP-11058,Kimberly Smith,Female,36,Sales,Junior Sales Executive,2012-07-24,12.4,0.23,49150.28,1887.37,68,True,EMP-14239
EMP-11059,Carol Young,Female,59,IT,Junior Software Engineer,2015-02-08,9.9,0.51,53201.47,3234.65,48,False,EMP-10925
EMP-11060,Carol Young,Female,27,Operations,VP of Operations,2011-04-24,13.7,0.72,170350.79,56215.76,103,False,EMP-13607
EMP-11061,Lisa Johnson,Female,36,IT,Data Engineer,2015-07-10,9.5,0.29,80690.97,3485.85,74,False,EMP-10442
EMP-11062,Anthony Wright,Male,43,Sales,Account Executive,2018-02-20,6.9,0.65,55048.65,3963.5,53,True,EMP-13871
EMP-11063,David Williams,Male,58,Finance,FP&A Manager,2013-06-03,11.6,0.5,116759.47,20432.91,102,False,EMP-12717
EMP-11064,Margaret Hill,Female,40,Operations,Administrative Assistant,2010-10-12,14.2,0.3,50938.87,2241.31,64,False,EMP-10060
EMP-11065,Edward Nguyen,Male,49,Sales,Senior Sales Executive,2014-05-22,10.6,0.46,97865.93,9395.13,90,False,EMP-14340
EMP-11066,Dorothy Jackson,Female,54,HR,HR Manager,2016-07-22,8.4,0.33,87508.84,13082.57,69,False,EMP-12899
EMP-11067,Sarah Hernandez,Female,48,Finance,Senior Accountant,2014-12-24,10.0,0.6,74360.14,8179.62,64,False,EMP-14693
EMP-11068,Emily Smith,Female,44,IT,IT Manager,2017-07-22,7.4,0.8,143974.86,31674.47,90,False,EMP-10153
EMP-11069,Rebecca Ramirez,Female,32,Sales,Business Development Executive,2015-01-31,9.9,0.68,61240.45,4556.29,72,False,EMP-10329
EMP-11070,Richard Gonzalez,Male,47,IT,QA Engineer,2011-04-18,13.7,0.7,88807.46,6749.37,80,False,EMP-12361
EMP-11071,Kenneth White,Male,48,Sales,Business Development Executive,2013-07-30,11.4,0.59,65161.14,4378.83,105,False,EMP-12018
EMP-11072,Jessica Anderson,Female,50,Sales,Sales Associate,2018-08-27,6.3,0.25,53112.25,2124.49,58,True,EMP-10993
EMP-11073,George Hernandez,Male,49,Operations,VP of Operations,2015-06-07,9.6,0.81,199331.32,70264.29,116,False,EMP-14206
EMP-11074,Charles Garcia,Male,58,Operations,Operations Analyst,2012-06-23,12.5,0.42,73345.68,3931.33,100,False,EMP-12696
EMP-11075,Joseph Brown,Male,43,Sales,Senior Sales Executive,2015-05-05,9.7,0.66,83312.04,9664.2,63,False,EMP-14180
EMP-11076,Ryan Miller,Male,47,Marketing,Brand Manager,2016-05-02,8.7,0.64,125199.98,24539.2,79,False,EMP-14841
EMP-11077,Kevin Wilson,Male,44,Sales,Sales Associate,2011-08-08,13.4,0.37,57148.7,2834.58,51,False,EMP-13804
EMP-11078,Margaret Williams,Female,42,Sales,Business Development Executive,2015-02-10,9.9,0.22,74100.87,2786.19,48,False,EMP-12250
EMP-11079,Ryan Torres,Male,47,HR,Senior Recruiter,2016-11-06,8.2,0.4,82033.87,7383.05,48,False,EMP-13764
EMP-11080,Joshua Perez,Male,55,Finance,Accounts Payable Specialist,2013-07-29,11.4,0.41,57792.65,3051.45,52,False,EMP-14584
EMP-11081,Mary Scott,Female,48,Operations,Supply Chain Manager,2017-03-07,7.8,0.52,102440.85,18234.47,88,False,EMP-12499
EMP-11082,Kevin Robinson,Male,44,Operations,Supply Chain Manager,2012-06-05,12.6,0.2,110012.18,14301.58,57,False,EMP-10817
EMP-11083,Jacob Flores,Male,47,Sales,Sales Associate,2014-11-12,10.1,0.65,56101.62,4039.32,97,False,EMP-11370
EMP-11084,Deborah Young,Female,25,Sales,Account Executive,2012-12-03,12.1,0.37,68558.03,3400.48,62,False,EMP-12989
EMP-11085,Stephanie Ramirez,Female,40,Sales,Business Development Executive,2013-02-28,11.8,0.2,76142.66,2741.14,41,False,EMP-11336
EMP-11086,Susan Lee,Female,47,Marketing,Marketing Director,2011-07-15,13.5,0.79,185316.6,40491.68,83,False,EMP-13126
EMP-11087,Ronald Clark,Male,42,Finance,Senior Accountant,2011-10-19,13.2,0.62,97299.87,10897.59,64,False,EMP-12278
EMP-11088,Patricia Clark,Female,60,IT,Senior DevOps Engineer,2012-09-22,12.3,0.57,113079.7,12099.53,90,False,EMP-12571
EMP-11089,Thomas Jackson,Male,43,IT,Engineering Director,2014-11-17,10.1,0.83,181051.28,40646.01,91,False,EMP-13345
EMP-11090,Paul Flores,Male,57,HR,Recruitment Coordinator,2019-08-14,5.4,0.28,43073.23,1826.3,57,False,EMP-13370
EMP-11091,Cynthia Taylor,Female,50,Operations,Administrative Assistant,2019-02-26,5.8,0.25,47567.89,1902.72,56,False,EMP-11155
EMP-11092,Brian Miller,Male,34,Sales,Sales Associate,2018-03-09,6.8,0.55,45189.63,2892.14,54,False,EMP-14781
EMP-11093,Ronald Anderson,Male,33,Operations,Process Coordinator,2015-11-06,9.2,0.43,49363.08,2685.35,74,False,EMP-13054
EMP-11094,Richard Wilson,Male,33,Sales,Business Development Executive,2010-10-07,14.2,0.51,87497.8,5319.87,57,False,EMP-11193
EMP-11095,Matthew Young,Male,52,IT,Data Engineer,2013-02-15,11.9,0.47,75824.5,4367.49,47,False,EMP-12636
EMP-11096,Mary Robinson,Female,39,Operations,Process Coordinator,2018-07-28,6.4,0.57,57619.56,3779.84,75,False,EMP-10173
EMP-11097,Edward Torres,Other,45,Operations,Logistics Coordinator,2011-09-13,13.3,0.4,73064.5,3799.35,79,False,EMP-14704
EMP-11098,Elizabeth Brown,Female,51,Finance,Accountant,2011-12-12,13.1,0.77,82540.02,6735.27,82,False,EMP-14395
EMP-11099,Kenneth Lopez,Male,44,Marketing,Chief Marketing Officer,2013-07-10,11.5,0.76,342850.45,116569.15,106,False,
EMP-11100,Ronald White,Male,29,Sales,Sales Associate,2013-07-26,11.4,0.19,60167.36,2117.89,45,False,EMP-14547
EMP-11101,Donna Anderson,Female,53,Operations,Operations Associate,2014-11-29,10.1,0.53,45966.73,2868.32,63,False,EMP-12542
EMP-11102,Rebecca Jones,Female,47,Sales,Account Executive,2012-04-30,12.7,0.38,76076.01,3834.23,55,False,EMP-13193
EMP-11103,James Hill,Male,47,Marketing,Senior Content Manager,2018-06-07,6.6,0.41,86478.48,7869.54,52,False,EMP-12444
EMP-11104,William Young,Male,40,IT,QA Engineer,2012-08-25,12.4,0.76,59223.29,4785.24,99,False,EMP-12259
EMP-11105,Daniel Sanchez,Male,41,Operations,Operations Director,2015-01-29,9.9,0.68,160845.16,32490.72,66,False,EMP-14242
EMP-11106,Deborah White,Female,40,Marketing,Content Manager,2012-11-24,12.1,0.71,59737.66,4587.85,113,False,EMP-14842
EMP-11107,David Scott,Male,52,Finance,VP of Finance,2011-01-31,13.9,0.66,256239.53,80715.45,75,False,EMP-14368
EMP-11108,James Lee,Male,50,Finance,VP of Finance,2013-04-28,11.7,0.72,241732.08,79771.59,90,False,EMP-10517
EMP-11109,Laura Thompson,Female,55,Sales,Sales Director,2013-10-13,11.2,0.7,219750.14,45048.78,83,False,EMP-13830
EMP-11110,Andrew Brown,Male,42,HR,Senior Recruiter,2017-03-21,7.8,0.39,64804.35,5767.59,92,False,EMP-13017
EMP-11111,Jennifer Brown,Female,48,Sales,Junior Sales Executive,2011-12-22,13.0,0.52,44705.49,2753.86,85,False,EMP-10678
EMP-11112,Kenneth Brown,Male,31,IT,DevOps Manager,2015-03-24,9.8,0.45,108731.18,18212.47,87,False,EMP-14663
EMP-11113,Donna Ramirez,Female,41,IT,Data Engineer,2014-04-11,10.7,0.71,68853.72,5287.97,68,False,EMP-12890
EMP-11114,Charles Allen,Male,56,Sales,Business Development Executive,2017-03-23,7.8,0.55,77765.25,4976.98,49,False,EMP-12694
EMP-11115,Ronald Lee,Male,54,Marketing,Social Media Manager,2010-04-08,14.7,0.69,60989.31,4586.4,106,False,EMP-14313
EMP-11116,Anthony Johnson,Male,43,HR,HR Specialist,2016-01-31,8.9,0.44,69196.33,3819.64,53,False,EMP-14962
EMP-11117,Jessica Sanchez,Female,28,Marketing,Senior Marketing Specialist,2015-01-01,10.0,0.15,89789.4,5836.31,58,False,EMP-13167
EMP-11118,Cynthia Thomas,Female,42,Operations,Operations Analyst,2018-04-26,6.7,0.5,50670.19,3040.21,96,False,EMP-13786
EMP-11119,David Perez,Male,50,HR,Recruiter,2010-07-04,14.5,0.68,52053.23,3872.76,69,False,EMP-11573
EMP-11120,Jacob Taylor,Male,45,HR,Senior Recruiter,2013-01-05,12.0,0.54,86417.52,8987.42,84,False,EMP-11897
EMP-11121,Rebecca Young,Female,50,HR,HR Coordinator,2014-11-22,10.1,0.51,51037.24,3103.06,74,False,EMP-10837
EMP-11122,Cynthia Thompson,Female,50,HR,Recruiter,2014-02-13,10.9,0.55,61841.22,3957.84,79,False,EMP-13539
EMP-11123,Susan Lopez,Female,38,Sales,Account Executive,2012-04-30,12.7,0.29,81397.46,3516.37,42,False,EMP-14649
EMP-11124,Paul Hill,Male,39,HR,Senior Recruiter,2016-08-31,8.3,0.71,73175.78,8854.27,79,False,EMP-11689
EMP-11125,Mark Robinson,Male,27,Finance,FP&A Manager,2016-03-18,8.8,0.59,132397.02,24956.84,66,False,EMP-10791
EMP-11126,Ronald Walker,Male,32,Sales,Junior Sales Executive,2014-10-29,10.2,0.45,49024.02,2745.35,72,True,EMP-10560
EMP-11127,Charles Martin,Male,47,Marketing,Marketing Manager,2012-05-06,12.7,0.41,101647.53,16416.08,40,False,EMP-10797
EMP-11128,Deborah Jackson,Female,30,Operations,Operations Manager,2011-10-22,13.2,0.74,108130.87,22815.61,104,False,EMP-10268
EMP-11129,Anthony Lopez,Male,45,Marketing,Content Manager,2014-07-26,10.4,0.25,61228.17,2449.13,88,True,EMP-11127
EMP-11130,Jacob Robinson,Male,50,Sales,Sales Executive,2014-12-12,10.1,0.8,76762.58,6448.06,109,False,EMP-14510
EMP-11131,Michael Robinson,Male,39,IT,IT Support Specialist,2014-08-02,10.4,0.56,44768.18,2900.98,83,True,EMP-11552
EMP-11132,Sarah Martin,Female,40,Operations,Process Coordinator,2011-04-10,13.7,0.7,52026.17,3953.99,107,False,EMP-12885
EMP-11133,Kevin Williams,Male,46,IT,Software Engineer,2010-07-20,14.5,0.81,77511.48,6572.97,96,False,EMP-10086
EMP-11134,Mary Nguyen,Female,45,Marketing,Marketing Coordinator,2013-04-26,11.7,0.47,53474.37,3080.12,51,True,EMP-11938
EMP-11135,Michael Allen,Male,32,IT,Engineering Manager,2012-07-15,12.5,0.87,105845.34,24397.35,80,False,EMP-14787
EMP-11136,Andrew Wilson,Male,29,IT,Senior DevOps Engineer,2015-10-03,9.2,0.67,88578.62,10363.7,76,False,EMP-10708
EMP-11137,Michael Jackson,Male,23,Marketing,Marketing Coordinator,2014-01-04,11.0,0.62,44437.06,3092.82,78,False,EMP-11565
EMP-11138,Kevin Taylor,Male,38,Operations,Process Coordinator,2017-09-24,7.3,0.77,50985.14,4160.39,69,False,EMP-13635
EMP-11139,Carol Young,Female,37,Sales,Chief Sales Officer,2014-06-16,10.5,0.76,255021.83,86707.42,65,False,
EMP-11140,Kenneth Clark,Male,58,HR,HR Business Partner,2015-01-18,10.0,0.38,55478.61,2796.12,97,False,EMP-14006
EMP-11141,Jeffrey King,Male,30,Marketing,Chief Marketing Officer,2012-09-28,12.3,0.58,328346.18,96862.12,72,False,
EMP-11142,Linda Gonzalez,Female,45,Operations,Senior Operations Analyst,2012-06-18,12.5,0.73,90013.21,11071.62,114,False,EMP-14933
EMP-11143,Sandra Miller,Female,39,Sales,Business Development Executive,2017-06-19,7.5,0.29,61019.8,2636.06,37,False,EMP-13292
EMP-11144,Charles King,Male,45,Sales,Business Development Executive,2012-08-30,12.3,0.6,73343.53,4987.36,99,True,EMP-10823
EMP-11145,Michelle Walker,Female,36,Sales,Sales Associate,2012-10-30,12.2,0.3,45462.98,2000.37,69,False,EMP-10526
EMP-11146,Laura Sanchez,Female,34,IT,Junior Software Engineer,2011-06-28,13.5,0.25,60689.07,2427.56,43,False,EMP-12683
EMP-11147,Brian Gonzalez,Male,57,Operations,Senior Process Manager,2012-03-12,12.8,0.53,74917.68,7716.52,82,False,EMP-12464
EMP-11148,Betty Gonzalez,Female,52,Operations,Logistics Coordinator,2017-08-30,7.3,0.6,53509.17,3638.62,107,False,EMP-11220
